start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
237.0311514739229,237.49555056689343,44,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236.1358993197279,236.65963219954648,59,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236.11267936507937,236.91505170068027,35,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236.05462947845805,236.228779138322,47,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.93852970521544,236.1358993197279,59,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.92691972789117,236.11267936507937,35,42,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
235.7295501133787,235.8920897959184,52,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.6947201814059,235.90369977324264,49,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.6018403628118,235.81081995464854,57,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
235.4160807256236,235.93852970521544,59,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.29998095238096,235.6947201814059,49,55,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.1954911564626,235.48574058956916,42,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.11422131519276,235.29998095238096,49,53,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
235.0097315192744,235.26515102040818,52,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234.9168517006803,235.11422131519276,49,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
234.73109206349207,235.21871111111113,54,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234.73109206349207,235.1954911564626,42,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234.59177233560092,234.73109206349207,42,43,0,0,0,0,0,0,0,0,1,1,1,1
234.55694240362814,234.8471918367347,59,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232.9767015873016,233.23212108843538,37,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232.58196235827663,232.76772199546485,44,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232.27881904761907,232.58196235827663,44,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231.94212970521542,232.9767015873016,37,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231.7679800453515,231.94212970521542,37,33,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
230.56054240362812,231.09460136054423,44,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230.56054240362812,231.64027029478459,32,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230.21095918367345,230.43154875283446,40,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229.20089115646257,230.74630204081635,59,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
